Unnamed: 0,property_type,sector,society,price,price_per_sqft,built_up_area,bedRoom,bathroom,balcony,floorNum,agePossession,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
2924,flat,sector 81,bestech park view grand spa,4.2,10000.0,3512.0,4,4,3+,25.0,Relatively New,0,1,0,0,0,2,90,"28.3867° N, 76.9485° E",28.3867,76.9485
2925,house,sector 50,unitech deerwood chase,8.45,26152.89,3231.0,3,3,2,2.0,Old Property,1,1,0,0,0,2,102,"28.4178° N, 77.0628° E",28.4178,77.0628
2926,flat,sector 85,ss the leaf,1.09,6666.67,1638.0,2,2,3,9.0,Relatively New,0,0,1,0,0,1,174,"28.4042° N, 76.9513° E",28.4042,76.9513
2927,house,sector 28,independent,9.0,27777.78,3240.0,6,7,3+,3.0,Moderately Old,1,1,1,1,0,1,67,"28.4728° N, 77.0865° E",28.4728,77.0865
2928,house,sector 4,independent,0.8,11851.85,675.0,2,3,1,2.0,Moderately Old,0,0,0,0,0,1,0,"28.4738° N, 77.0107° E",28.4738,77.0107
2929,flat,sector 102,emaar gurgaon greens,1.45,14174.0,1315.0,3,3,3,10.0,Relatively New,0,1,0,0,0,1,165,"28.4750° N, 76.9715° E",28.475,76.9715
2930,flat,manesar,deepak minda,1.2,4528.3,2944.0,3,3,3+,6.0,Moderately Old,0,1,0,0,0,1,7,"28.3515° N, 76.9428° E",28.3515,76.9428
2931,house,sector 7,independent,6.5,15046.3,4320.0,3,2,3+,2.0,Old Property,0,0,0,0,0,1,9,"28.4644° N, 77.0143° E",28.4644,77.0143
2932,flat,sector 33,central park flower valley,2.3,12777.78,2000.0,4,4,3+,5.0,New Property,0,1,0,1,0,1,42,"28.4420° N, 77.0207° E",28.442,77.0207
2933,house,sector 17,iffco nagar and 17b rwa,3.5,24305.56,1440.0,2,5,3,3.0,Old Property,0,0,0,0,0,1,44,"28.4791° N, 77.0608° E",28.4791,77.0608
2935,flat,sector 79,supertech araville,0.83,5424.84,1700.0,2,2,3,5.0,New Property,1,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
2936,flat,sector 79,godrej aria,0.96,13296.4,1012.0,2,2,3,8.0,Relatively New,0,0,0,0,0,1,49,"28.3624° N, 76.9787° E",28.3624,76.9787
2937,flat,sector 49,orchid petals,2.35,11559.27,2030.0,3,3,3,15.0,Relatively New,0,0,0,0,1,1,49,"28.4121° N, 77.0480° E",28.4121,77.048
2938,house,sector 109,ats tourmaline,1.87,8697.67,2150.0,3,4,0,12.0,Relatively New,0,0,0,0,0,1,0,"28.5073° N, 77.0089° E",28.5073,77.0089
2939,house,sector 89,smart world gems,1.25,8784.26,1423.0,3,3,2,1.0,Under Construction,1,0,0,0,1,1,45,"28.4253° N, 76.9439° E",28.4253,76.9439
2940,flat,sector 69,tulip violet,1.7,8457.71,1804.0,4,4,2,10.0,Relatively New,1,1,1,1,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
2941,flat,sector 74,m3m skywalk,1.55,13790.04,1300.0,2,2,3+,18.0,Relatively New,0,0,0,0,1,1,137,"28.4158° N, 77.0118° E",28.4158,77.0118
2942,flat,sector 61,smart world orchard,1.55,13478.26,1041.0,2,2,1,3.0,Under Construction,1,0,0,0,0,1,43,"28.4050° N, 77.0963° E",28.405,77.0963
2943,flat,sector 4,not applicable,0.42,5600.0,833.0,2,2,1,3.0,Relatively New,0,0,0,0,0,2,26,"28.4738° N, 77.0107° E",28.4738,77.0107
2944,flat,sector 2,hcbs sports ville,0.35,4375.0,800.0,2,2,2,8.0,Relatively New,0,0,0,0,0,1,37,"28.5095° N, 77.0320° E",28.5095,77.032
2945,flat,sector 83,emaar palm gardens,1.75,9210.53,1549.0,3,3,3,6.0,Relatively New,0,1,0,0,0,2,105,"28.3986° N, 76.9647° E",28.3986,76.9647
2947,flat,sector 104,zara aavaas,0.2,6644.52,334.0,1,2,2,3.0,New Property,0,0,0,0,0,1,67,"28.4788° N, 76.9960° E",28.4788,76.996
2948,flat,sector 107,signature global solera,0.4,6644.52,577.0,2,2,1,7.0,Relatively New,0,0,0,0,0,2,55,"28.5052° N, 76.9729° E",28.5052,76.9729
2949,flat,sector 89,smart world gems,1.13,8502.63,1473.0,3,3,2,4.0,Under Construction,1,0,0,0,0,1,115,"28.4253° N, 76.9439° E",28.4253,76.9439
2950,house,sector 57,independent,3.49,20196.76,1728.0,4,4,2,3.0,Moderately Old,1,1,0,1,0,2,49,"28.4232° N, 77.0752° E",28.4232,77.0752
2951,flat,sector 86,dlf the skycourt,1.55,8031.09,1900.0,3,3,1,12.0,Relatively New,0,0,0,1,0,2,153,"28.3986° N, 76.9384° E",28.3986,76.9384
2952,flat,sector 67,shree vardhman mantra,0.56,7000.0,889.0,2,2,1,8.0,New Property,0,0,0,0,0,1,65,"28.3859° N, 77.0608° E",28.3859,77.0608
2953,house,sector 14,independent,4.5,20000.0,2778.0,5,5,1,1.0,Relatively New,0,0,0,0,0,1,0,"28.4711° N, 77.0454° E",28.4711,77.0454
2954,flat,sector 77,emaar mgf palm hills,1.65,8461.54,1765.0,4,3,3,9.0,Relatively New,0,1,0,0,0,1,100,"28.3801° N, 76.9845° E",28.3801,76.9845
2955,flat,sector 90,shree vardhman flora,0.9,4615.38,1765.0,3,4,3,4.0,Relatively New,0,1,0,0,0,1,165,"28.4085° N, 76.9369° E",28.4085,76.9369
2956,flat,sector 103,indiabulls centrum park,1.01,8080.0,1338.0,2,2,3,5.0,Relatively New,0,0,1,0,0,2,165,"28.4949° N, 76.9845° E",28.4949,76.9845
2957,flat,sector 25,dlf belvedere towers,3.7,17619.05,2333.0,4,4,3,18.0,Old Property,0,1,0,0,0,2,26,"28.4844° N, 77.0860° E",28.4844,77.086
2958,house,sector 38,independent,2.1,23333.33,900.0,2,7,3+,3.0,Relatively New,1,0,1,1,0,1,27,"28.4347° N, 77.0430° E",28.4347,77.043
2959,flat,sector 112,experion windchants,4.75,12622.91,3405.0,3,5,3+,4.0,Relatively New,0,1,0,0,0,2,42,"28.5189° N, 77.0183° E",28.5189,77.0183
2960,flat,sector 66,emaar mgf the palm drive,1.51,15130.26,1188.0,2,2,2,5.0,Relatively New,0,0,0,1,0,2,82,"28.3925° N, 77.0541° E",28.3925,77.0541
2961,house,sector 112,experion windchants,7.99,12519.59,6382.0,4,6,3,2.0,New Property,0,1,1,1,0,2,129,"28.5189° N, 77.0183° E",28.5189,77.0183
2962,flat,sector 112,experion windchants,2.5,13888.89,1939.03,2,2,3,10.0,Relatively New,1,0,0,1,0,2,174,"28.5189° N, 77.0183° E",28.5189,77.0183
2964,flat,sector 90,dlf new town heights,1.25,8638.56,1608.0,3,4,3+,0.0,Old Property,0,1,0,0,0,0,31,"28.4085° N, 76.9369° E",28.4085,76.9369
2965,flat,sector 90,shree vardhman flora,0.95,6333.33,1667.0,3,3,3,9.0,Relatively New,0,1,0,0,0,1,90,"28.4085° N, 76.9369° E",28.4085,76.9369
2966,flat,sector 37d,bptp terra,1.8,8215.43,1983.0,4,3,3,12.0,Relatively New,1,0,0,0,0,2,144,"28.4478° N, 76.9703° E",28.4478,76.9703
2967,house,sector 12,independent,3.5,14786.65,4800.0,8,8,3+,3.0,Relatively New,1,1,0,1,0,0,77,"28.4723° N, 77.0320° E",28.4723,77.032
2968,flat,sector 102,shapoorji pallonji joyville gurugram,1.75,15514.18,1465.0,3,3,3+,1.0,Relatively New,0,0,0,0,0,1,49,"28.4750° N, 76.9715° E",28.475,76.9715
2969,house,sector 50,unitech espace,9.8,30246.91,3240.0,4,4,3,2.0,Moderately Old,0,1,0,0,0,1,22,"28.4178° N, 77.0628° E",28.4178,77.0628
2970,house,sector 67,independent,1.5,8640.55,200.0,5,3,2,2.0,New Property,0,0,0,0,0,1,0,"28.3859° N, 77.0608° E",28.3859,77.0608
2971,flat,sector 69,tulip violet,1.66,10134.31,1482.0,3,3,2,0.0,Relatively New,0,0,0,0,0,1,157,"28.3966° N, 77.0341° E",28.3966,77.0341
2972,flat,sector 89,adani aangan galleria,0.42,4941.18,769.0,2,2,2,3.0,Relatively New,0,0,0,0,0,1,0,"28.4253° N, 76.9439° E",28.4253,76.9439
2973,flat,sector 102,shapoorji pallonji joyville gurugram,0.97,10601.09,828.0,2,2,2,12.0,Relatively New,0,0,0,0,0,1,100,"28.4750° N, 76.9715° E",28.475,76.9715
2974,flat,sector 113,la vida by tata housing,1.85,11716.28,1429.0,3,2,2,7.0,New Property,0,0,0,0,0,1,13,"28.5287° N, 77.0233° E",28.5287,77.0233
2975,house,sector 109,international city by sobha phase 2,9.5,26388.89,3600.0,7,6,3,3.0,Relatively New,1,1,0,1,0,1,138,"28.5073° N, 77.0089° E",28.5073,77.0089
2976,flat,sector 37c,ild greens,1.0,4723.67,1629.0,3,3,3,3.0,Under Construction,0,0,0,0,0,1,51,"28.4515° N, 76.9882° E",28.4515,76.9882
2977,flat,sector 81,bestech park view ananda,0.95,6985.29,1150.0,2,2,2,13.0,Relatively New,0,0,0,0,0,2,167,"28.3867° N, 76.9485° E",28.3867,76.9485
2978,house,sector 43,independent,9.5,42222.22,2250.0,5,5,3+,2.0,Relatively New,0,1,0,1,0,2,88,"28.4629° N, 77.0772° E",28.4629,77.0772
2979,flat,sector 56,kiran residency,1.5,7500.0,1900.0,3,3,3+,4.0,Relatively New,0,1,0,0,0,2,126,"28.4245° N, 77.0991° E",28.4245,77.0991
2980,flat,sector 108,experion the heartsong,1.2,6825.94,1550.0,3,2,3+,11.0,Relatively New,0,1,0,1,0,2,174,"28.5134° N, 76.9830° E",28.5134,76.983
2981,flat,sector 2,bestech park view residency,0.95,6713.78,1281.0,2,2,3,1.0,Moderately Old,0,0,0,0,0,2,82,"28.5095° N, 77.0320° E",28.5095,77.032
2982,flat,sector 92,sare homes,1.18,5207.41,2518.0,4,4,3,8.0,Relatively New,0,1,0,0,0,1,108,"28.4079° N, 76.9153° E",28.4079,76.9153
2983,flat,sector 70,shree vardhman victoria,1.63,8358.97,1527.0,3,5,3,12.0,Relatively New,0,1,0,0,0,1,43,"28.3968° N, 77.0233° E",28.3968,77.0233
2984,house,sector 109,international city by sobha phase 2,6.5,12037.04,5400.0,4,4,3+,1.0,New Property,0,1,0,0,0,2,160,"28.5073° N, 77.0089° E",28.5073,77.0089
2985,house,sector 67a,4s aradhya homes,1.83,6777.78,2700.0,4,4,2,4.0,New Property,0,0,0,1,0,2,145,"28.3960° N, 77.0372° E",28.396,77.0372
2986,flat,sector 90,dlf regal gardens,1.24,7065.53,1600.0,3,3,3+,9.0,Relatively New,0,0,0,0,1,1,72,"28.4085° N, 76.9369° E",28.4085,76.9369
2987,flat,sector 103,ansal housing highland park,0.88,6428.05,1232.0,2,2,3,3.0,New Property,0,0,0,0,0,1,52,"28.4949° N, 76.9845° E",28.4949,76.9845
2988,flat,sector 85,ss the leaf,2.1,7467.99,2600.0,4,4,3,7.0,Relatively New,1,1,0,1,0,1,49,"28.4042° N, 76.9513° E",28.4042,76.9513
2989,flat,sector 70,shree vardhman victoria,1.55,7948.72,1527.0,3,5,3,8.0,Relatively New,0,1,0,0,0,1,174,"28.3968° N, 77.0233° E",28.3968,77.0233
2990,flat,sector 104,ats triumph,4.45,6846.15,7222.0,4,5,3+,27.0,Relatively New,0,0,0,0,0,1,110,"28.4788° N, 76.9960° E",28.4788,76.996
2991,flat,sector 33,central park flower valley cerise floors,1.3,10743.8,1095.0,2,2,2,3.0,New Property,1,0,0,0,0,1,22,"28.4420° N, 77.0207° E",28.442,77.0207
2992,house,sector 11,independent,1.8,8078.99,2476.0,8,5,2,1.0,Moderately Old,0,0,0,0,0,1,0,"28.4531° N, 77.0202° E",28.4531,77.0202
2993,flat,sector 92,bestech park view sanskruti,1.9,8172.04,1920.0,4,4,3+,10.0,Relatively New,1,1,0,1,1,1,49,"28.4079° N, 76.9153° E",28.4079,76.9153
2994,flat,sector 50,unitech fresco,1.88,10479.38,1790.0,3,3,3+,14.0,Moderately Old,0,0,0,0,1,2,174,"28.4178° N, 77.0628° E",28.4178,77.0628
2995,flat,sector 65,m3m heights,2.0,13956.73,1433.0,2,2,2,32.0,Relatively New,0,0,0,0,0,1,48,"28.4030° N, 77.0690° E",28.403,77.069
2996,flat,sector 83,ss the leaf,1.19,7225.26,1630.0,2,2,3,4.0,Relatively New,0,0,0,0,0,1,49,"28.3986° N, 76.9647° E",28.3986,76.9647
2997,flat,sector 102,adani m2k oyster grande,2.4,9305.93,2334.0,3,4,3+,3.0,Relatively New,1,0,0,0,0,2,49,"28.4750° N, 76.9715° E",28.475,76.9715
2998,flat,sector 81,bestech park view ananda,0.9,6617.65,1231.0,2,2,3,8.0,New Property,0,0,0,0,1,1,60,"28.3867° N, 76.9485° E",28.3867,76.9485
2999,flat,sector 69,tulip violet,3.1,9822.56,2817.0,4,6,3+,14.0,Relatively New,0,1,0,1,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
3000,flat,sector 22,ambience creacions,4.78,15469.26,2500.0,3,4,3,7.0,Relatively New,0,1,0,0,1,0,111,"28.5072° N, 77.0640° E",28.5072,77.064
3001,flat,gwal pahari,nul,0.56,6054.05,1028.0,2,2,1,11.0,Old Property,0,0,0,0,0,2,0,"28.4484° N, 77.0210° E",28.4484,77.021
3002,house,sector 26,independent,4.5,33333.33,1350.0,5,5,3+,2.0,Old Property,0,0,0,0,0,1,7,"28.4757° N, 77.1032° E",28.4757,77.1032
3003,flat,sector 37c,corona optus,1.25,7090.19,1350.0,3,3,3,4.0,Relatively New,0,0,0,0,1,1,49,"28.4515° N, 76.9882° E",28.4515,76.9882
3004,flat,sector 104,ats triumph,2.65,8412.7,2851.0,4,4,3+,10.0,Relatively New,0,1,0,0,0,1,174,"28.4788° N, 76.9960° E",28.4788,76.996
3005,flat,sector 113,la vida by tata housing,2.35,13352.27,1930.0,3,4,3,3.0,Relatively New,0,1,0,0,0,1,174,"28.5287° N, 77.0233° E",28.5287,77.0233
3006,flat,sector 109,ats kocoon,1.7,9742.12,1550.0,3,3,3,22.0,Relatively New,0,0,0,0,0,1,74,"28.5073° N, 77.0089° E",28.5073,77.0089
3008,flat,sector 37d,signature global the millennia,0.55,9166.67,543.0,2,2,3,3.0,New Property,0,0,0,0,0,1,53,"28.4478° N, 76.9703° E",28.4478,76.9703
3009,flat,sector 107,m3m woodshire,1.15,7496.74,1281.0,2,2,3,0.0,Relatively New,1,0,0,0,0,1,29,"28.5052° N, 76.9729° E",28.5052,76.9729
3010,flat,sector 112,experion windchants,2.6,10651.37,2441.0,2,2,3,8.0,Relatively New,0,0,0,0,0,1,168,"28.5189° N, 77.0183° E",28.5189,77.0183
3011,flat,sector 28,suncity platinum towers,6.0,22346.37,2983.0,3,3,2,8.0,Moderately Old,0,1,0,0,0,1,31,"28.4728° N, 77.0865° E",28.4728,77.0865
3012,flat,sector 78,umang monsoon breeze,1.05,5666.49,1853.0,3,3,3,6.0,Moderately Old,0,0,0,0,0,1,0,"28.3733° N, 76.9729° E",28.3733,76.9729
3013,flat,sector 89,m3m soulitude,1.25,8784.26,1288.0,3,3,3,3.0,New Property,1,0,0,0,1,1,61,"28.4253° N, 76.9439° E",28.4253,76.9439
3014,house,sector 3,independent,0.9,10000.0,3500.0,3,4,3,3.0,Moderately Old,0,0,0,0,1,2,42,"28.4909° N, 77.0176° E",28.4909,77.0176
3015,flat,sector 102,conscient heritage max,2.1,9771.99,1945.0,3,4,3+,10.0,Relatively New,1,1,0,0,0,1,53,"28.4750° N, 76.9715° E",28.475,76.9715
3016,flat,sector 112,experion windchants,5.31,11204.9,3573.33,4,6,3+,15.0,Relatively New,0,1,0,1,0,1,72,"28.5189° N, 77.0183° E",28.5189,77.0183
3017,flat,sector 74,m3m skywalk,2.25,12500.0,1900.0,3,3,3,5.0,Relatively New,1,0,0,0,0,1,174,"28.4158° N, 77.0118° E",28.4158,77.0118
3018,flat,sector 86,dlf the skycourt,2.2,11500.26,1747.0,3,3,1,7.0,Relatively New,0,0,0,1,0,0,77,"28.3986° N, 76.9384° E",28.3986,76.9384
3019,flat,sector 77,umang winter hills,0.92,5049.4,1602.0,3,3,3,17.0,Relatively New,0,0,0,0,1,2,49,"28.3801° N, 76.9845° E",28.3801,76.9845
3020,flat,sector 85,ss the leaf,2.7,7754.16,3151.0,4,4,3+,23.0,New Property,0,0,0,0,0,1,21,"28.4042° N, 76.9513° E",28.4042,76.9513
3022,house,sector 50,nirvana country,10.0,14285.71,7000.0,5,7,2,4.0,Moderately Old,0,1,0,0,0,0,0,"28.4178° N, 77.0628° E",28.4178,77.0628
3023,flat,sector 104,zara aavaas,0.26,7807.81,301.0,1,1,2,0.0,Relatively New,0,0,0,0,0,1,91,"28.4788° N, 76.9960° E",28.4788,76.996
3024,flat,sector 102,emaar gurgaon greens,1.45,8787.88,1300.0,3,3,3,8.0,Relatively New,0,1,0,0,0,1,49,"28.4750° N, 76.9715° E",28.475,76.9715
3025,flat,sector 82,vatika the seven lamps,0.81,6192.66,1176.0,2,2,2,15.0,Relatively New,0,0,0,0,0,2,117,"28.3935° N, 76.9600° E",28.3935,76.96
3026,flat,sector 84,spaze privy at,1.24,6465.07,1650.0,3,3,3,8.0,Relatively New,1,0,0,0,0,2,158,"28.3979° N, 76.9736° E",28.3979,76.9736
3028,flat,sector 86,microtek greenburg,1.65,8707.12,1715.0,3,4,3,8.0,Relatively New,0,1,0,0,0,1,124,"28.3986° N, 76.9384° E",28.3986,76.9384
3030,flat,sector 92,sare crescent parc royal greens phase 1,0.75,4325.26,1734.0,4,4,3+,3.0,Relatively New,0,0,0,0,0,1,93,"28.4079° N, 76.9153° E",28.4079,76.9153
3031,flat,sector 95,rof ananda,0.46,6318.68,809.0,2,2,2,11.0,New Property,1,0,0,0,0,1,82,"28.4172° N, 76.9081° E",28.4172,76.9081
3032,house,sector 21,independent,1.6,11851.85,120.0,5,5,2,3.0,Relatively New,0,0,0,0,0,1,0,"28.5134° N, 77.0723° E",28.5134,77.0723
3033,flat,sector 56,smriti apartment,0.52,10655.74,475.0,1,1,1,1.0,Old Property,0,0,0,0,0,1,34,"28.4245° N, 77.0991° E",28.4245,77.0991
3034,house,sector 50,independent,11.58,35740.74,3240.0,5,5,3,2.0,Moderately Old,0,1,0,0,0,1,20,"28.4178° N, 77.0628° E",28.4178,77.0628
3036,flat,sector 79,godrej,1.93,8532.27,2047.0,3,4,3+,5.0,Relatively New,0,1,0,0,0,1,158,"28.3624° N, 76.9787° E",28.3624,76.9787
3037,flat,sector 82,vatika the seven lamps,1.39,6411.44,1955.0,3,3,3+,11.0,Relatively New,1,1,0,0,0,2,117,"28.3935° N, 76.9600° E",28.3935,76.96
3038,flat,sector 90,shree vardhman flora,1.0,5128.21,1765.0,3,4,3,8.0,New Property,0,1,0,0,0,1,95,"28.4085° N, 76.9369° E",28.4085,76.9369
3039,house,sector 3,independent,0.37,7922.91,480.0,1,1,1,1.0,Relatively New,0,0,0,0,0,1,0,"28.4909° N, 77.0176° E",28.4909,77.0176
3040,flat,sector 79,mapsko mount ville,1.3,8024.69,1215.0,3,3,2,6.0,Relatively New,1,0,0,1,0,1,151,"28.3624° N, 76.9787° E",28.3624,76.9787
3041,flat,sector 68,pareena mi casa,1.9,9227.78,2288.0,3,3,3+,1.0,Under Construction,0,1,0,0,0,1,49,"28.3853° N, 77.0484° E",28.3853,77.0484
3042,flat,sector 79,godrej,2.01,8495.35,2141.0,3,4,3+,6.0,Relatively New,0,1,0,0,0,1,158,"28.3624° N, 76.9787° E",28.3624,76.9787
3043,flat,sector 103,ansal housing highland park,1.25,6443.3,1464.0,3,3,3+,2.0,New Property,0,0,0,1,0,1,105,"28.4949° N, 76.9845° E",28.4949,76.9845
3044,flat,sector 69,tulip violet,1.8,8955.22,1819.0,4,4,2,9.0,Relatively New,0,0,0,1,0,2,165,"28.3966° N, 77.0341° E",28.3966,77.0341
3045,flat,sector 2,bestech park view residency,1.51,7868.68,1738.0,3,4,3+,7.0,Moderately Old,0,1,0,0,0,2,84,"28.5095° N, 77.0320° E",28.5095,77.032
3046,flat,sector 104,ats triumph,2.0,8733.62,2072.0,3,4,3+,4.0,Relatively New,0,1,0,0,0,1,60,"28.4788° N, 76.9960° E",28.4788,76.996
3048,flat,sector 53,parsvnath exotica,4.8,16580.31,2500.0,3,4,3+,8.0,Relatively New,0,1,0,1,1,2,174,"28.4433° N, 77.0948° E",28.4433,77.0948
3049,house,sector 66,emaar mgf marbella,9.01,16066.33,5574.7,4,4,3+,3.0,Relatively New,0,1,1,0,0,1,122,"28.3925° N, 77.0541° E",28.3925,77.0541
3050,flat,sector 107,m3m woodshire,1.21,6227.48,1713.0,3,3,3,7.0,Moderately Old,0,0,0,0,0,2,126,"28.5052° N, 76.9729° E",28.5052,76.9729
3052,flat,sector 103,indiabulls centrum park,1.32,7787.61,1300.0,3,3,3+,6.0,Relatively New,1,0,0,0,0,1,49,"28.4949° N, 76.9845° E",28.4949,76.9845
3053,flat,sector 102,adani m2k oyster grande,1.9,9103.98,1710.0,3,4,3,8.0,Relatively New,0,1,0,0,0,1,165,"28.4750° N, 76.9715° E",28.475,76.9715
3054,house,sector 50,unitech aspen greens,6.95,32175.93,2160.0,3,3,1,2.0,Moderately Old,0,1,0,0,0,1,160,"28.4178° N, 77.0628° E",28.4178,77.0628
3055,flat,sector 22,ambience creacions,1.75,12699.56,1249.0,2,2,2,11.0,Under Construction,0,0,0,0,0,1,57,"28.5072° N, 77.0640° E",28.5072,77.064
3057,flat,sector 3,apna enclave,0.58,6105.26,900.0,2,2,2,2.0,Old Property,0,0,0,0,0,1,66,"28.4909° N, 77.0176° E",28.4909,77.0176
3058,house,sector 25,independent,6.5,36111.11,1800.0,4,3,3,3.0,Moderately Old,1,0,0,1,0,1,19,"28.4844° N, 77.0860° E",28.4844,77.086
3059,flat,sector 65,emaar mgf emerald floors premier,2.8,14177.22,2194.0,4,4,3,2.0,Relatively New,1,1,0,0,0,2,108,"28.4030° N, 77.0690° E",28.403,77.069
3060,flat,sector 82a,vatika sovereign next,3.85,7500.49,5711.0,5,6,3+,6.0,New Property,0,1,0,1,0,1,148,"28.3858° N, 76.9686° E",28.3858,76.9686
3061,flat,sector 108,experion the heartsong,1.68,8387.42,1338.29,3,3,3+,4.0,Relatively New,1,1,0,0,0,2,86,"28.5134° N, 76.9830° E",28.5134,76.983
3062,flat,sector 77,umang winter hills,1.05,5762.9,1600.0,3,3,3,7.0,Relatively New,0,0,0,0,0,1,49,"28.3801° N, 76.9845° E",28.3801,76.9845
3063,house,sector 48,vipul tatvam villa,7.35,22811.92,3222.0,4,5,2,2.0,Moderately Old,1,1,1,1,0,2,144,"28.4177° N, 77.0359° E",28.4177,77.0359
3064,house,sector 25,dlf city plots phase 2,7.5,31685.68,2300.5,9,9,3+,4.0,Relatively New,1,1,0,1,0,2,160,"28.4844° N, 77.0860° E",28.4844,77.086
3065,flat,sector 86,dlf new town heights,1.54,5785.12,2139.0,4,4,3+,21.0,Moderately Old,1,1,0,1,0,1,80,"28.3986° N, 76.9384° E",28.3986,76.9384
3066,flat,sector 106,mrg skyline,1.82,13392.2,1359.0,3,2,2,4.0,Relatively New,0,0,0,0,0,1,0,"28.5007° N, 77.0003° E",28.5007,77.0003
3067,flat,sector 28,maruti vihar colony,0.95,8886.81,1188.0,2,1,1,1.0,Old Property,0,0,0,0,0,1,59,"28.4728° N, 77.0865° E",28.4728,77.0865
3068,flat,sector 99,assotech blith,0.92,6739.93,1235.0,2,2,3+,22.0,Under Construction,0,0,0,0,0,1,56,"28.4640° N, 76.9614° E",28.464,76.9614
3070,flat,sector 95,awho shanti vihar,0.8,8888.89,713.0,2,2,3,9.0,New Property,1,0,0,0,0,1,67,"28.4172° N, 76.9081° E",28.4172,76.9081
3071,house,sector 47,malibu towne,8.81,27191.36,3240.0,8,6,3+,3.0,Moderately Old,1,1,0,0,1,2,27,"28.4276° N, 77.0492° E",28.4276,77.0492
3073,flat,sector 83,vatika gurgaon,1.42,8875.0,2000.0,4,4,3,7.0,Relatively New,1,1,0,0,0,1,103,"28.3986° N, 76.9647° E",28.3986,76.9647
3075,flat,sector 89,m3m soulitude,1.32,16923.08,867.0,3,3,3,1.0,Under Construction,0,0,0,0,0,1,45,"28.4253° N, 76.9439° E",28.4253,76.9439
3076,flat,sector 68,m3m the marina,2.22,14322.58,1403.0,3,2,3,4.0,Relatively New,0,0,0,0,0,1,44,"28.3853° N, 77.0484° E",28.3853,77.0484
3077,flat,sector 69,tulip violet,1.4,9102.73,1392.0,3,3,1,12.0,Relatively New,0,0,0,0,0,2,157,"28.3966° N, 77.0341° E",28.3966,77.0341
3078,flat,sector 33,eldeco accolade,1.2,8042.9,1492.0,2,2,2,0.0,Under Construction,0,0,0,0,0,1,56,"28.4420° N, 77.0207° E",28.442,77.0207
3079,flat,sector 108,sobha city,2.1,13972.06,1250.0,2,2,2,3.0,Under Construction,0,0,0,0,0,1,74,"28.5134° N, 76.9830° E",28.5134,76.983
3081,flat,sector 85,ss the leaf,1.65,6852.16,2179.0,3,4,3,9.0,New Property,0,0,0,1,0,1,21,"28.4042° N, 76.9513° E",28.4042,76.9513
3082,flat,sector 48,central park resorts,11.25,28266.33,4422.0,4,5,3+,2.0,Relatively New,0,1,0,1,0,1,45,"28.4177° N, 77.0359° E",28.4177,77.0359
3083,house,sector 105,row house,0.43,9129.51,1050.0,3,3,3,2.0,Relatively New,0,0,0,0,0,1,0,"28.4952° N, 77.0114° E",28.4952,77.0114
3084,flat,sector 109,brisk lumbini terrace homes,1.5,6616.67,2519.0,3,3,1,4.0,New Property,0,1,0,0,0,1,37,"28.5073° N, 77.0089° E",28.5073,77.0089
3085,house,sector 6,bhim nagar society,0.4,2500.0,1600.0,4,2,2,1.0,Moderately Old,0,0,0,0,0,1,0,"28.4745° N, 77.0262° E",28.4745,77.0262
3087,flat,sector 109,ats tourmaline,1.4,8000.0,1466.0,3,3,3+,5.0,Relatively New,0,0,0,0,0,1,44,"28.5073° N, 77.0089° E",28.5073,77.0089
3088,flat,sector 43,beverley park 1,8.44,16230.77,5000.0,4,5,3,9.0,Moderately Old,0,1,0,0,0,0,117,"28.4629° N, 77.0772° E",28.4629,77.0772
3090,flat,sector 95,ramsons kshitij,0.22,6470.59,308.0,1,1,1,2.0,New Property,0,0,0,0,0,1,0,"28.4172° N, 76.9081° E",28.4172,76.9081
3091,flat,sector 89,smart world gems,1.2,8432.89,1423.0,3,3,2,2.0,New Property,0,0,0,0,0,1,45,"28.4253° N, 76.9439° E",28.4253,76.9439
3092,house,sector 66,emaar mgf marbella,12.0,37037.04,3240.0,4,4,3+,3.0,Relatively New,1,1,1,1,0,2,160,"28.3925° N, 77.0541° E",28.3925,77.0541
3093,house,sector 26,dlf city plots,17.3,38737.12,4518.0,6,7,3+,3.0,New Property,1,1,1,1,0,2,124,"28.4757° N, 77.1032° E",28.4757,77.1032
3094,flat,sector 90,dlf new town heights,1.15,5958.55,1747.0,3,3,3+,9.0,Relatively New,0,1,0,1,0,1,88,"28.4085° N, 76.9369° E",28.4085,76.9369
3096,flat,sector 92,sare homes,0.68,5238.83,1442.0,3,3,2,11.0,Relatively New,0,0,0,1,0,1,100,"28.4079° N, 76.9153° E",28.4079,76.9153
3097,flat,sector 107,signature global solera,0.28,5833.33,543.0,2,2,2,11.0,Relatively New,0,0,0,0,0,1,45,"28.5052° N, 76.9729° E",28.5052,76.9729
3098,flat,sector 37c,imperia the esfera,0.9,6271.78,1435.0,3,3,3,9.0,Relatively New,0,0,0,0,0,1,66,"28.4515° N, 76.9882° E",28.4515,76.9882
