property_type,sector,price,built_up_area,bedRoom,bathroom,balcony,agePossession,study room,servant room,store room,pooja room,others,furnishing_type,luxury_category,floor_category
flat,sector 79,1.55,1416.0,3,4,3,Relatively New,0,1,0,0,0,2,High,High Floor
flat,sector 104,2.0,2072.0,3,4,3+,Relatively New,0,1,0,0,0,1,Medium,Mid Floor
flat,sector 92,1.1,2286.0,4,4,3,Relatively New,0,1,0,0,0,1,Medium,Mid Floor
flat,sohna road,0.25,681.0,2,2,1,Relatively New,0,0,0,0,0,2,Medium,High Floor
flat,sector 22,2.55,1860.0,3,3,3,Relatively New,0,0,0,0,1,2,Medium,Mid Floor
house,sector 50,10.45,3240.0,5,7,3+,Moderately Old,1,1,0,1,1,2,High,Mid Floor
flat,sector 50,2.65,2491.0,3,3,3+,Moderately Old,0,1,0,0,0,1,High,Mid Floor
house,sector 67,1.85,278.0,3,3,3,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 54,5.7,1382.0,3,3,3,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 79,1.18,1252.0,2,2,3,Relatively New,0,0,0,0,0,1,High,Mid Floor
house,sector 112,7.46,6350.0,4,4,3+,Relatively New,0,1,0,1,0,2,Medium,Low Floor
flat,sector 79,0.9,1295.0,2,2,0,Relatively New,0,0,0,0,0,1,Low,High Floor
flat,sector 85,1.4,1400.0,2,2,3,Relatively New,0,0,0,0,0,1,Low,High Floor
house,sector 50,6.8,2160.0,4,4,3+,Old Property,1,1,0,1,0,1,Medium,Low Floor
house,sector 3 phase 3 extension,0.85,1000.0,1,1,0,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 68,1.85,1798.0,3,3,3+,Under Construction,0,0,0,0,0,1,Low,High Floor
house,sector 10a,3.6,1836.0,3,4,3,Moderately Old,0,0,0,1,0,2,Low,Mid Floor
flat,sector 68,0.92,1127.0,2,2,3,Under Construction,0,0,0,0,1,1,Medium,Mid Floor
flat,sector 81,0.65,985.0,2,2,2,Moderately Old,0,0,0,0,0,1,Medium,High Floor
flat,sector 33,2.15,1439.0,3,3,3+,New Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 102,0.45,568.0,2,2,1,Relatively New,0,0,0,0,0,0,Medium,High Floor
house,sector 4,1.1,1800.0,4,4,3+,Old Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 69,1.7,1819.0,4,4,2,Relatively New,0,0,0,0,0,1,Medium,Low Floor
flat,sector 93,0.85,597.0,2,2,0,Relatively New,0,0,0,0,0,1,Low,Mid Floor
house,sector 14,7.5,4518.0,3,3,2,Old Property,1,1,0,1,0,2,Low,Low Floor
flat,sector 37d,1.49,1707.0,3,3,3,Relatively New,0,0,0,0,1,1,Low,High Floor
house,sector 33,8.0,4500.0,6,5,3+,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 68,1.7,1809.0,4,4,3,New Property,0,0,0,0,0,1,Low,Low Floor
house,sector 50,11.95,3240.0,3,3,2,Moderately Old,1,1,0,0,0,1,Medium,Low Floor
flat,sector 108,3.35,2525.0,3,4,2,New Property,0,0,0,0,0,1,Medium,High Floor
flat,sector 102,1.9,1605.0,3,4,3,Relatively New,0,1,0,0,0,1,Medium,High Floor
house,sector 56,2.95,1449.0,2,2,2,Moderately Old,0,0,0,0,0,1,Low,Low Floor
house,sector 46,4.5,1845.0,6,6,3+,Moderately Old,0,0,1,0,0,2,Medium,Mid Floor
flat,sector 71,1.0,1344.0,3,3,3+,Relatively New,0,0,0,0,0,2,Low,Mid Floor
house,sector 17b,6.95,3500.0,4,4,3+,Old Property,1,1,1,1,0,1,Low,Low Floor
flat,sector 54,4.85,1875.0,3,4,3+,Relatively New,0,1,0,0,0,2,Low,High Floor
flat,sector 37d,1.1,1242.0,2,2,2,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 79,1.85,1643.0,3,4,3,New Property,0,1,0,1,0,1,Low,High Floor
flat,sector 37d,1.71,2191.0,3,3,3+,Relatively New,1,0,0,0,0,1,Low,Mid Floor
house,sector 48,8.25,2160.0,4,4,3+,Relatively New,0,1,1,0,0,2,High,Mid Floor
flat,sector 102,2.15,1945.0,3,4,3,Relatively New,1,1,0,0,0,1,Medium,High Floor
house,sector 109,5.65,5400.0,4,4,3+,New Property,0,1,0,0,1,2,Low,Low Floor
house,sector 7,0.95,450.0,2,1,1,New Property,0,0,0,0,0,1,Low,Mid Floor
house,sector 48,7.69,3195.0,4,5,3,Moderately Old,1,1,1,1,0,2,Medium,Low Floor
flat,sector 104,2.3,2544.0,3,4,3+,New Property,0,1,0,0,0,1,Medium,High Floor
flat,sector 69,1.2,1100.0,2,3,0,Relatively New,0,0,0,0,0,1,Medium,
flat,sector 43,1.35,1320.0,3,3,3,Old Property,0,0,0,0,1,2,Medium,Low Floor
flat,sector 92,0.6,1333.0,3,2,3,Moderately Old,0,0,0,0,0,2,Low,Mid Floor
house,sector 31,3.5,1449.0,4,4,3,Old Property,0,0,1,0,0,2,Medium,Low Floor
flat,sector 108,1.7,1500.29,3,4,3+,Relatively New,0,1,0,0,0,1,Medium,High Floor
flat,sector 107,0.37,496.0,2,2,1,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 60,2.5,1403.0,2,3,2,Relatively New,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 112,5.6,3655.35,4,6,3+,Relatively New,0,1,0,0,0,2,High,Mid Floor
flat,sector 70,1.65,1586.0,3,4,3,Relatively New,0,1,0,0,0,0,High,Low Floor
flat,sector 107,1.65,2505.0,4,5,3+,Relatively New,0,1,0,0,0,1,Low,High Floor
flat,sector 102,1.95,2334.0,3,4,3,Relatively New,1,1,0,0,0,2,Medium,Mid Floor
flat,sector 113,3.21,2281.0,3,3,3,New Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 84,1.1,1584.0,3,3,2,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 37d,1.35,1600.0,3,3,3+,Under Construction,0,0,0,1,0,1,Medium,Mid Floor
flat,sector 80,1.4,1854.0,3,4,2,Moderately Old,0,0,1,1,0,1,Medium,Mid Floor
flat,sector 83,1.15,1607.0,3,3,1,Moderately Old,0,0,0,0,0,2,Medium,Mid Floor
flat,sector 85,1.2,1380.0,2,2,3+,Relatively New,0,0,1,0,0,1,Medium,High Floor
house,sector 49,3.75,1701.0,3,3,1,Old Property,0,0,0,1,0,2,Low,Low Floor
flat,sector 78,0.95,1730.0,3,3,2,Relatively New,0,0,0,0,0,2,Medium,Mid Floor
house,sector 36,0.75,1081.0,3,1,0,New Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 14,4.26,3250.0,4,4,0,Old Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 79,1.1,2167.0,3,3,3,Relatively New,0,0,0,0,0,2,Medium,Low Floor
house,sector 105,0.74,1000.0,3,3,0,Moderately Old,0,0,0,0,0,1,Low,Low Floor
house,sector 65,12.5,3600.0,4,4,3+,Relatively New,1,1,0,0,0,1,Medium,Low Floor
flat,sector 49,1.9,1600.0,3,3,3,Old Property,0,0,0,0,1,2,Low,Low Floor
flat,sector 66,2.8,1700.0,3,4,3,Relatively New,0,1,0,0,0,2,Medium,Mid Floor
house,sector 8,0.82,900.0,2,3,3,Moderately Old,0,0,0,0,0,1,Low,Low Floor
house,sector 28,4.5,3240.0,4,4,0,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 81,4.5,3801.0,4,6,3+,Relatively New,0,1,0,0,0,2,Low,High Floor
flat,sector 56,2.05,2500.0,4,4,3+,Relatively New,0,0,0,0,1,2,Medium,Mid Floor
flat,sector 111,0.6,789.0,2,2,3,New Property,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 66,3.98,2200.0,3,4,3+,Moderately Old,0,1,0,0,0,2,Medium,Low Floor
flat,sohna road,0.42,564.0,2,2,2,New Property,0,0,0,0,0,1,Medium,Low Floor
flat,sector 66,2.7,2501.0,4,4,3,Relatively New,0,1,0,0,1,1,Low,Mid Floor
flat,sector 111,3.45,2670.0,4,5,3+,Relatively New,0,1,0,0,0,1,Medium,Mid Floor
flat,sector 33,2.5,2093.0,3,3,2,Under Construction,0,0,0,0,0,1,Medium,Low Floor
flat,sector 85,1.1,1600.0,2,2,3,Relatively New,0,0,0,1,0,1,High,Mid Floor
house,sector 104,0.48,795.0,2,2,1,New Property,1,0,0,1,1,1,Low,Low Floor
flat,sector 92,0.87,1584.0,4,4,2,Moderately Old,0,0,1,0,0,0,Medium,Low Floor
flat,sector 14,2.2,1956.0,3,4,3+,Old Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 74,2.25,1938.0,3,3,2,Relatively New,0,1,0,0,0,2,High,Mid Floor
house,sector 26,13.5,4518.0,5,5,3,Old Property,1,1,1,1,0,2,Medium,Low Floor
flat,sector 104,1.35,1094.0,3,2,2,New Property,0,0,0,0,0,1,Low,High Floor
flat,sohna road,0.27,508.0,2,2,1,Relatively New,0,0,0,0,0,2,Medium,
flat,sector 61,2.55,1630.0,3,3,2,New Property,0,0,0,0,1,1,Low,Mid Floor
flat,sector 107,0.28,543.0,2,2,2,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 88a,1.65,1652.0,3,3,3,New Property,0,0,0,0,0,1,Medium,High Floor
flat,sector 49,3.6,3356.0,4,5,3,Moderately Old,0,1,0,1,0,0,Low,Mid Floor
flat,sector 61,1.6,1278.0,2,2,2,New Property,1,0,0,0,1,1,Low,Mid Floor
house,sector 43,5.8,1935.0,6,6,3,Relatively New,0,1,0,0,1,2,Low,Low Floor
flat,sector 88a,0.5,663.0,3,2,2,Under Construction,0,0,0,0,0,1,Low,Low Floor
flat,sector 33,1.4,588.0,3,3,3,Under Construction,0,0,0,0,0,1,Medium,Low Floor
house,sector 14,5.0,2250.0,3,3,3,Moderately Old,0,0,0,0,0,1,Low,Low Floor
house,sector 17,2.98,1449.0,2,6,3+,Relatively New,1,0,0,1,0,1,Medium,Mid Floor
flat,sector 60,3.05,2300.0,3,3,3,Relatively New,0,1,0,0,0,2,High,Mid Floor
flat,sector 65,2.29,1833.0,3,4,3+,Relatively New,1,1,0,0,0,0,High,Low Floor
flat,sohna road,0.35,521.0,2,2,2,New Property,0,0,0,0,0,1,Low,High Floor
house,sector 7,1.0,126.0,2,2,0,Old Property,1,0,0,0,0,1,Low,
house,sector 48,5.5,2340.0,4,4,2,Relatively New,0,1,0,0,0,2,Low,Low Floor
house,sector 48,6.0,2700.0,4,4,3+,Moderately Old,0,1,0,0,0,1,Medium,Low Floor
flat,sector 65,7.0,4278.0,3,3,2,Moderately Old,0,0,1,0,0,1,Medium,High Floor
flat,sector 107,0.94,1236.0,2,2,3+,Moderately Old,0,0,0,0,0,1,Medium,Low Floor
flat,sector 102,1.98,2222.0,3,3,3+,Relatively New,0,1,0,0,0,2,Medium,Mid Floor
flat,sector 83,1.18,1618.0,3,3,2,Relatively New,0,0,0,0,0,1,Low,High Floor
flat,sohna road,0.24,516.0,2,2,1,Relatively New,0,0,0,0,0,1,Low,High Floor
house,sector 49,6.5,3456.0,5,5,2,Relatively New,1,1,0,1,0,2,Low,Low Floor
house,sector 2,6.0,3000.0,4,4,1,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 86,1.25,1529.0,3,2,1,New Property,0,0,0,0,0,1,Low,High Floor
flat,sector 62,0.9,639.0,1,1,0,Relatively New,0,0,0,0,0,1,Low,
house,sector 6,0.85,1222.0,2,2,0,Moderately Old,0,0,0,0,0,1,Low,Mid Floor
flat,sector 109,1.35,1477.0,3,2,3+,Relatively New,0,0,0,0,0,1,Medium,High Floor
flat,sector 81,2.22,2407.0,3,4,3+,Relatively New,0,1,0,0,0,2,High,High Floor
flat,sector 95,0.4,661.0,2,2,3,Under Construction,0,0,0,0,0,1,Low,Low Floor
flat,sector 78,1.25,2300.0,4,4,3,Relatively New,0,1,0,1,1,1,Medium,Low Floor
flat,sector 72,3.1,3374.0,4,5,3+,Moderately Old,1,1,1,1,0,1,Medium,Mid Floor
flat,sector 80,1.1,1580.0,3,3,3,Moderately Old,0,1,0,0,0,1,Medium,Mid Floor
house,sector 26,15.0,4518.0,5,6,3+,Moderately Old,1,1,1,1,0,2,Medium,Mid Floor
flat,sector 92,0.78,1083.0,2,2,2,New Property,0,0,0,0,0,2,Low,Low Floor
flat,sector 2,1.4,1611.0,3,3,3+,Old Property,0,0,0,0,0,0,Medium,Mid Floor
flat,sector 108,2.0,2500.0,4,4,3+,Relatively New,0,1,0,1,0,2,High,Mid Floor
flat,sector 62,6.5,3925.0,4,4,3+,Moderately Old,1,0,0,0,0,1,Medium,Mid Floor
house,sector 41,9.0,3240.0,8,5,3+,Old Property,0,1,1,1,0,2,Low,Mid Floor
flat,sector 50,2.5,1894.0,3,3,3,Relatively New,0,0,0,1,0,2,Medium,High Floor
flat,sector 22,2.4,1200.0,2,2,2,Relatively New,0,0,0,0,1,0,Medium,Mid Floor
flat,sector 85,1.25,1934.0,2,2,2,Relatively New,0,0,0,0,0,2,Low,High Floor
flat,sector 81,1.15,1352.0,3,2,3+,Relatively New,0,0,0,0,0,1,Medium,High Floor
flat,sector 10a,0.9,1086.0,2,2,3,New Property,0,0,0,0,1,1,Medium,Mid Floor
flat,sector 83,0.75,1150.0,2,2,2,Relatively New,0,0,0,0,1,2,Medium,High Floor
house,sector 26,4.45,1265.0,4,4,3,Old Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 109,1.45,1797.0,3,4,3+,Relatively New,0,1,0,0,0,1,Medium,Mid Floor
flat,sector 99,3.25,3041.0,4,4,3+,New Property,0,1,0,0,0,1,Medium,Low Floor
flat,sector 104,1.58,1538.0,2,3,3,Relatively New,0,1,0,0,0,1,Medium,High Floor
flat,sector 107,0.9,1236.0,2,2,3+,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 70,1.15,1500.0,2,2,2,Relatively New,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 109,2.95,3150.0,4,4,3+,Relatively New,0,1,1,0,0,2,High,Mid Floor
flat,sector 95,0.4,571.0,2,2,2,New Property,0,0,0,0,0,1,Low,Mid Floor
house,sector 6,0.75,713.0,2,4,1,Moderately Old,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 69,2.0,1819.0,4,4,2,Relatively New,0,0,0,0,0,1,Medium,
house,sector 49,3.75,1467.0,2,6,3,Moderately Old,0,0,0,0,1,1,Low,Mid Floor
house,sector 37d,2.5,1900.0,5,5,3+,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 107,0.8,1236.0,2,2,3+,Relatively New,0,0,0,0,0,2,High,Mid Floor
house,sector 54,5.7,2430.0,4,4,0,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 81,0.64,1361.0,2,2,3,Relatively New,0,0,0,0,0,2,Medium,High Floor
house,sector 11,0.24,450.0,2,2,0,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 113,2.45,1890.0,3,3,3+,Relatively New,1,0,0,0,0,1,High,Mid Floor
flat,sector 43,2.75,2222.0,3,4,3+,Moderately Old,0,1,0,0,1,2,Low,Mid Floor
house,sector 17b,7.2,4494.0,4,4,2,Old Property,0,1,1,0,0,1,Low,Low Floor
house,sector 48,18.5,7000.0,4,4,1,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 112,3.65,2225.56,3,4,3+,Relatively New,0,1,0,0,0,2,High,High Floor
flat,sohna road,0.5,591.0,2,2,2,New Property,0,0,0,0,0,1,Low,Mid Floor
house,sector 7,0.9,900.0,2,4,3,Old Property,0,1,0,0,1,2,Low,Mid Floor
house,sector 40,5.0,2367.0,9,9,3+,Relatively New,0,0,0,1,0,2,Medium,Mid Floor
flat,sector 28,2.26,1700.0,3,3,2,Old Property,0,1,0,0,0,1,High,High Floor
flat,sector 50,2.6,2700.0,3,4,2,Relatively New,0,1,0,0,1,2,High,High Floor
flat,sector 95,0.45,695.0,2,2,2,New Property,0,0,0,0,0,1,Low,High Floor
flat,sector 61,2.45,1223.0,3,3,3,New Property,1,1,0,0,0,1,Medium,Mid Floor
house,sector 17,9.5,4050.0,8,8,3,Relatively New,1,0,0,0,0,2,Low,Mid Floor
flat,gwal pahari,0.95,1778.0,3,3,3,Old Property,0,0,0,0,0,1,Low,High Floor
house,sector 3 phase 3 extension,0.95,1070.0,4,3,2,Old Property,0,0,0,0,0,1,Low,Low Floor
flat,manesar,0.65,1696.0,3,2,3+,Moderately Old,0,0,0,0,0,1,Low,Mid Floor
house,sector 4,3.2,2250.0,3,3,2,Old Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 99,0.4,733.0,2,2,2,New Property,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 90,0.85,1679.0,3,4,3,Relatively New,0,1,1,0,0,1,Medium,Mid Floor
flat,sector 28,2.2,1956.0,3,4,3+,Moderately Old,0,1,0,0,0,0,Low,Mid Floor
flat,sector 113,1.93,1429.0,3,3,2,Under Construction,0,0,0,0,0,1,Medium,Mid Floor
house,sector 93,1.3,1152.0,3,2,1,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 84,2.28,2998.0,4,4,3+,Relatively New,0,1,0,0,0,1,Medium,Mid Floor
flat,sector 109,1.26,1701.0,3,2,3,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 62,8.35,3872.0,4,6,3,Relatively New,0,1,0,1,0,1,High,High Floor
house,sector 8,0.59,585.0,2,2,2,Moderately Old,0,0,0,0,1,1,Low,Low Floor
house,sector 46,5.65,2367.0,8,6,3+,Moderately Old,0,1,0,0,0,2,Medium,Mid Floor
flat,sector 103,0.88,1232.0,2,2,3,New Property,0,0,0,0,0,1,Medium,Mid Floor
house,sohna road,0.85,1120.0,3,2,2,Under Construction,0,0,0,0,0,1,Low,Low Floor
flat,sector 84,1.5,1833.0,3,3,3,Relatively New,0,1,0,0,0,2,Low,High Floor
flat,sector 48,2.75,2574.0,3,4,3+,Moderately Old,0,0,0,0,0,1,Low,Mid Floor
flat,sector 104,1.2,877.0,2,2,2,Under Construction,0,0,0,0,0,1,Low,High Floor
flat,sohna road,0.3,524.0,2,2,2,Relatively New,0,0,0,0,0,0,Medium,Mid Floor
flat,sector 102,1.1,915.0,2,2,1,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 85,2.15,2366.0,4,5,3+,Relatively New,0,1,0,0,0,1,High,Mid Floor
flat,sector 72,3.3,2185.0,3,4,3+,New Property,0,1,0,0,0,0,High,High Floor
flat,dwarka expressway,1.3,1267.0,3,3,2,Under Construction,0,0,0,0,0,1,Low,Mid Floor
house,sector 25,9.5,2844.0,9,9,3+,Old Property,0,0,0,0,1,1,Medium,Mid Floor
flat,sector 67,3.49,2724.0,3,3,3,Relatively New,0,1,0,0,0,1,Medium,High Floor
house,sector 66,8.7,2250.0,4,5,2,New Property,1,1,0,0,0,1,Medium,Mid Floor
flat,sector 113,3.35,2200.0,3,4,3+,New Property,1,1,0,0,0,1,High,High Floor
flat,sector 9a,1.25,2007.0,4,3,3,Old Property,0,1,0,0,0,2,Low,Low Floor
house,sohna road,1.55,1053.0,2,3,2,New Property,1,0,0,1,0,2,Low,Low Floor
house,sector 109,6.15,2250.0,5,5,3+,Relatively New,0,1,1,1,0,2,Medium,Mid Floor
house,sector 4,2.3,160.0,4,4,3,Old Property,0,0,0,0,0,2,Low,Low Floor
flat,sector 33,1.35,1409.0,3,2,3+,New Property,0,0,0,0,0,1,Low,High Floor
flat,sector 69,1.7,1819.0,4,4,2,New Property,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 37d,1.1,1500.0,3,3,1,Under Construction,0,0,0,1,0,1,Low,Low Floor
flat,sohna road,0.75,1350.0,2,2,2,Moderately Old,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 69,1.6,1428.0,3,3,2,Relatively New,0,0,0,1,0,1,High,
flat,sector 56,0.58,672.0,1,1,1,Old Property,0,0,0,0,0,1,Medium,Low Floor
flat,sector 76,1.9,1513.0,3,3,2,Under Construction,0,0,0,0,0,1,Medium,
flat,sector 102,1.42,1315.0,3,3,3,Relatively New,0,1,0,0,0,1,Medium,Mid Floor
house,sector 49,2.5,1900.0,3,3,2,Moderately Old,0,0,1,1,0,1,Medium,Low Floor
flat,sector 61,2.24,1402.0,3,3,2,New Property,0,0,0,0,1,1,Medium,Mid Floor
house,sector 41,7.0,2475.0,7,7,3+,Moderately Old,1,1,1,1,0,0,High,Mid Floor
flat,sector 81,3.0,2882.0,4,5,2,Relatively New,0,1,0,0,0,2,Medium,Mid Floor
house,sector 13,1.5,1426.0,2,2,2,Old Property,1,0,0,1,0,1,Low,Mid Floor
flat,sector 90,1.65,2468.0,4,4,3+,Moderately Old,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 4,0.46,1000.0,2,2,1,Relatively New,0,0,0,0,0,2,Medium,Low Floor
flat,sector 99,3.25,3041.0,4,4,3+,New Property,0,1,0,0,0,1,Medium,Low Floor
flat,sector 86,0.43,557.0,2,2,1,New Property,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 33,1.1,1100.0,2,2,3,Moderately Old,0,0,0,0,0,2,Low,Mid Floor
flat,sector 93,0.4,604.0,2,2,2,New Property,0,0,0,0,0,1,Low,High Floor
house,sohna road road,5.5,3500.0,3,3,3+,Moderately Old,1,1,0,1,1,1,Low,Low Floor
house,sector 50,7.1,2160.0,5,4,3,Moderately Old,1,0,1,1,0,2,Medium,Low Floor
flat,sector 3,0.55,900.0,2,2,2,Old Property,0,0,0,0,0,1,Medium,Low Floor
house,sector 6,0.66,612.0,3,2,1,Old Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 69,1.0,1826.0,4,3,0,Relatively New,0,0,0,0,0,1,Low,
house,sector 81,0.75,1095.0,3,2,3,Under Construction,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 92,0.49,1109.0,2,2,2,Relatively New,0,0,0,0,0,1,Medium,Low Floor
house,sector 12,1.4,166.0,2,2,1,Old Property,0,0,0,0,0,1,Low,Low Floor
house,sector 12,3.71,1872.0,3,3,1,Moderately Old,0,0,0,1,0,1,Low,Mid Floor
flat,sector 71,1.0,869.0,1,1,1,Moderately Old,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 61,1.57,1150.0,2,2,2,New Property,1,0,0,0,1,1,Medium,Mid Floor
flat,sector 90,1.9,2468.0,4,4,3+,Relatively New,0,1,0,1,0,1,Medium,Mid Floor
flat,sohna road,0.91,1222.0,2,2,3,New Property,1,0,0,0,0,1,Medium,Low Floor
flat,sector 95,0.36,717.0,2,2,2,New Property,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 43,3.25,3115.0,4,4,3+,Moderately Old,0,0,0,1,0,2,Medium,High Floor
flat,sector 67a,1.3,1296.0,2,2,2,New Property,0,0,0,0,0,1,Medium,Low Floor
flat,sector 54,7.0,2715.0,4,6,3+,Moderately Old,0,1,1,1,0,2,Medium,High Floor
house,sector 105,1.3,1125.0,3,3,1,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 82,0.67,1150.0,2,2,3,Moderately Old,0,0,0,0,0,1,Medium,Low Floor
flat,sector 28,4.3,3133.0,3,4,3,Old Property,0,1,1,0,0,1,Low,Mid Floor
flat,sector 106,1.0,940.0,2,2,3+,New Property,0,0,0,0,0,2,Low,Low Floor
flat,sector 76,1.46,2398.0,4,6,3+,New Property,0,1,0,0,0,1,Medium,Mid Floor
flat,sector 84,0.39,549.0,2,2,0,Relatively New,0,0,0,0,0,1,Low,Mid Floor
house,sector 46,2.25,90.0,4,3,3,Relatively New,1,0,0,0,0,2,Low,Mid Floor
house,sector 25,6.5,1935.0,3,9,3+,Old Property,1,1,1,1,0,2,Medium,Mid Floor
flat,sector 102,1.45,1493.0,3,3,3,Relatively New,0,1,0,0,0,1,High,Mid Floor
flat,sector 84,0.9,1833.0,3,3,3,Relatively New,0,1,0,1,0,1,Medium,High Floor
house,sector 25,13.5,7000.0,9,9,0,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 79,1.25,1154.0,3,3,3,Relatively New,1,0,0,1,0,1,High,High Floor
house,sector 2,5.2,5200.0,4,5,2,Moderately Old,0,0,0,0,0,1,Low,Low Floor
house,sector 70a,6.5,2332.0,4,4,3+,New Property,1,1,0,1,0,2,High,Low Floor
flat,sector 108,2.95,2003.0,3,4,2,Relatively New,0,0,0,0,0,1,Low,High Floor
flat,sector 82,1.75,2535.0,4,5,3+,Relatively New,0,0,0,0,0,1,Medium,Low Floor
flat,sector 37d,1.45,1711.0,3,3,3,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 92,0.71,1473.0,3,3,3,Relatively New,0,0,0,1,0,1,Medium,Low Floor
flat,sector 92,0.8,1893.0,4,4,3,Moderately Old,0,0,0,0,0,1,Medium,Low Floor
flat,sector 77,0.8,1163.0,2,2,2,Relatively New,0,0,0,0,0,2,Low,Mid Floor
flat,sector 83,1.05,1618.0,3,3,3,Relatively New,0,0,1,0,0,1,Medium,Mid Floor
flat,sector 111,2.65,2086.0,3,4,2,Relatively New,0,1,0,0,0,2,High,Mid Floor
flat,sector 74,1.78,1582.0,2,2,3+,Relatively New,0,0,0,0,0,1,Medium,High Floor
flat,sector 33,1.1,1533.0,2,2,2,Under Construction,0,0,0,0,0,1,Medium,High Floor
flat,sector 69,1.68,1510.0,3,3,2,Relatively New,0,0,0,0,0,1,High,
flat,sector 56,1.55,1900.0,3,3,3+,Moderately Old,0,1,0,1,0,2,Medium,Mid Floor
flat,sector 81,2.25,2090.0,3,4,3+,Relatively New,0,1,0,0,0,0,High,High Floor
flat,sector 49,0.87,500.0,1,1,1,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 22,6.16,3333.0,4,5,3+,New Property,0,1,0,1,0,2,Low,Mid Floor
flat,sohna road,0.78,1344.0,3,3,3,Relatively New,0,0,0,1,0,1,High,Low Floor
flat,sector 83,1.8,1900.0,3,4,0,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 52,0.29,278.0,1,1,0,Moderately Old,0,0,0,0,0,2,Low,
flat,sector 63,3.0,1642.0,3,3,3+,Relatively New,0,1,0,0,0,2,Low,High Floor
flat,sector 37c,1.43,1845.0,3,3,3+,Relatively New,1,1,0,0,1,1,Low,Low Floor
flat,sector 65,2.01,1482.0,2,2,3,New Property,1,0,0,0,0,1,Low,Mid Floor
flat,sector 37d,1.0,1602.0,3,3,3+,Moderately Old,0,0,0,0,0,1,Low,High Floor
flat,sector 4,0.36,1056.0,2,2,1,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 33,1.55,1730.0,3,2,3+,New Property,0,0,0,0,0,1,Low,Mid Floor
house,sector 82,1.6,2425.0,4,4,3+,Moderately Old,0,1,0,0,0,1,Medium,High Floor
flat,sector 70a,1.1,1312.0,2,2,2,Relatively New,1,0,0,0,0,1,Low,Mid Floor
flat,sector 70,1.62,1527.0,3,5,3,Relatively New,0,1,0,0,0,1,Low,Mid Floor
house,sector 50,7.35,1760.0,4,4,3+,Moderately Old,0,1,0,1,0,2,Medium,Mid Floor
flat,sector 84,0.3,500.0,1,1,1,New Property,0,0,0,0,0,2,Low,High Floor
flat,sohna road,0.24,378.0,1,1,1,Relatively New,0,0,0,0,0,1,Medium,High Floor
flat,sector 102,1.28,1100.0,2,2,3,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 77,1.4,1735.0,3,3,3,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 69,2.07,1640.0,3,3,3,Relatively New,0,0,0,0,0,1,Low,High Floor
